user_id,name,quality_score,task_id,title,description,type_of_task,priority_level,due_date
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.85,c53ad9f3-c21f-4730-9c8a-eeb9bc376132,Construction Documentation,Compile detailed construction drawings for city permit approval.,Lighting & Fixture Plan,Low,2025-04-17
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.79,efee2faa-38a5-4d77-b89b-1aedd4f3b514,Landscape Design Refinement,Enhance the planting layout for the residential garden.,General Specification,Neutral,2025-04-25
fd562db9-6ee1-49c7-906c-b697b6cf51ec,User 1,0.77,9b7238f2-0902-463b-892b-1fb7f96b0928,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Section Drawing,High,2025-05-01
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.86,2a0671e3-48df-4b09-a6ce-f3aa9f69e4d0,Hardscape Design Execution,Design outdoor paving and seating areas for the commercial plaza.,3D Model,High,2025-05-01
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.98,868db164-2ae1-4b12-a8cb-7bae987dd4f5,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Door & Window Schedule,Low,2025-04-22
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.99,493d85ad-976e-4263-b9d8-50fe78b44780,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Partition Plan,High,2025-04-25
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.69,15ee8d3e-0f1f-49f7-b783-660c353ee59e,Construction Documentation,Compile detailed construction drawings for city permit approval.,Conceptual Design,Low,2025-04-24
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.75,3ecbb714-68fd-4ead-bf76-68bf23306228,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Reflected Ceiling Plan,Neutral,2025-04-28
72f9b1b7-bc01-4ea7-9ad5-27bea615b841,User 8,0.85,fb205885-6dc4-4d40-8708-d361fa4b67eb,Custom Joinery Design,Develop detailed joinery drawings for the interior fit-out project.,Permit Drawing,Low,2025-04-18
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.83,e289e1e4-85ba-4bd5-bf45-c3f449d6a926,Technical Specifications,Compile technical specifications for the construction phase.,Furniture Layout Plan,Low,2025-04-25
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.62,be6e4a86-411b-492f-a054-7dd6a0d9a3ee,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Schematic Design,Low,2025-04-14
f22b7a85-c4a4-4880-95a1-53e8b677aa91,User 9,0.91,d2d747c0-43af-4dbc-abfb-fa649a24fb2b,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Lighting & Fixture Plan,High,2025-04-20
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.8,17fb1903-402d-4f14-9e77-fb75efbf374b,Permit Drawing Submission,Prepare and submit permit drawings for approval.,Furniture Layout Plan,Low,2025-04-06
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.88,f0a3eb06-a6bf-4e28-9d27-902b55eb6f7c,Material Selection & Specification,Curate materials and finishes for the sustainable home project.,Elevation Drawing,Neutral,2025-04-09
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.88,a374d681-2228-4213-9695-7a4b06a1e3ab,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Technical Specification,Low,2025-04-24
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.82,1522e8fc-4926-4be2-8949-69529cd2b5b8,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Design Development,High,2025-04-20
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.94,5bf074cc-efc5-431c-8ea5-70150a4d45f9,3D Model Development,Create a detailed 3D model for the client’s new residential project.,Furniture Layout Plan,Neutral,2025-04-13
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.76,182e5de5-962d-4928-9706-ca2c76c11d01,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Custom Millwork & Joinery Drawing,High,2025-04-06
aca21bbd-6525-46d8-b7eb-4d67da336104,User 6,0.66,453eecd0-d4fd-40f4-8393-6be0cb68282d,Lighting Plan Design,Create a lighting and fixture layout for the retail store.,Technical Specification,Low,2025-04-14
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.9,61b101e1-7388-4878-a81b-500989b1c71d,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Others,Low,2025-04-27
a7eb03ad-6f99-48a0-b37a-94371e8fb27c,User 4,0.86,9331bdae-dfc4-4863-a1f2-39655317083b,Facade Elevation Detailing,Finalize the detailed elevation drawings for the high-rise building.,Hardscape Plan,Low,2025-04-29
c83f077e-1663-46f2-9455-3b4e60e7434a,User 2,0.84,7ad6ad9c-4706-469e-b5dc-3f11f45dee7d,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Schematic Design,Low,2025-04-11
8cc5cc70-04f2-43f4-9bb1-a41fb829f559,User 3,0.87,2242a434-3a4c-414b-b947-9e6133cca7ba,Site Plan Drafting,Prepare a site plan layout considering zoning and access.,Section Drawing,High,2025-04-19
b2e79f59-e1fe-4a08-87dc-f5b4aa649b5c,User 10,0.96,b9cca664-6d18-4aa3-904d-b184b18c586f,Render Finalization,Enhance the 3D renders for the commercial building's presentation.,Virtual Reality,Neutral,2025-04-21
463803b1-48ef-46c7-9bf6-1b130a6bb642,User 7,0.72,b1a2a0e0-e1f8-41d3-9a61-048b430294a3,Technical Specifications,Compile technical specifications for the construction phase.,Section Drawing,High,2025-04-18
879f8888-4e4d-48e6-ac7f-67c6f066c5ad,User 5,0.8,96440ba8-7a3c-4786-911b-b116b557edcd,Interior Layout Planning,Optimize space planning for the luxury apartment interior.,Construction Document,High,2025-05-03
